,Date,Open,High,Low,Close,Volume
0,7-Apr-17,112.82,113.28,112.53,112.58,4300740
1,6-Apr-17,112.85,113.42,112.39,113.05,4744006
2,5-Apr-17,113.58,113.84,112.79,113.0,4795081
3,4-Apr-17,113.15,113.55,112.83,113.04,3386142
4,3-Apr-17,113.18,113.65,112.43,113.2,4643439
5,31-Mar-17,113.0,113.71,112.95,113.39,4617427
6,30-Mar-17,112.53,113.3,112.28,113.18,4192753
7,29-Mar-17,112.66,112.94,112.31,112.53,3781206
8,28-Mar-17,112.6,113.24,112.02,113.05,6280929
9,27-Mar-17,111.81,112.55,111.45,112.38,4469820
10,24-Mar-17,112.4,112.58,111.68,112.14,4707297
11,23-Mar-17,111.71,112.98,111.66,112.24,8307922
12,22-Mar-17,111.85,112.18,111.35,112.08,5044710
13,21-Mar-17,112.97,113.1,111.54,111.75,7109766
14,20-Mar-17,112.07,113.16,112.05,112.71,8156325
15,17-Mar-17,111.87,112.09,111.18,111.76,9061194
16,16-Mar-17,112.18,112.32,111.4,111.71,4409419
17,15-Mar-17,112.43,112.45,111.15,111.87,5319516
18,14-Mar-17,111.73,112.89,111.72,112.31,7273535
19,13-Mar-17,110.92,111.68,110.82,111.52,5213562
20,10-Mar-17,111.4,111.5,110.69,110.92,4027448
21,9-Mar-17,110.9,111.32,110.69,111.03,4005660
22,8-Mar-17,110.87,111.32,110.66,110.84,4929881
23,7-Mar-17,110.7,110.93,110.16,110.86,5114421
24,6-Mar-17,110.77,110.98,110.09,110.67,4983166
25,3-Mar-17,110.34,111.5,110.04,111.24,5843886
26,2-Mar-17,111.0,111.2,110.45,110.59,4715626
27,1-Mar-17,110.66,111.8,110.66,111.04,7418101
28,28-Feb-17,110.0,110.4,109.83,110.09,4766038
29,27-Feb-17,109.93,110.47,109.83,110.23,3547735
30,24-Feb-17,109.62,110.32,109.1,110.32,4786814
31,23-Feb-17,110.3,110.49,109.59,109.73,5470661
32,22-Feb-17,109.69,110.28,109.53,110.12,5478398
33,21-Feb-17,109.94,110.21,109.8,110.01,5432730
