,Date,Open,High,Low,Close,Volume
0,7-Apr-17,130.02,130.4,129.62,129.96,2176598
1,6-Apr-17,130.31,130.66,129.96,130.15,3857127
2,5-Apr-17,129.89,131.58,129.65,130.41,4052194
3,4-Apr-17,129.14,129.53,128.65,129.29,3413965
4,3-Apr-17,129.5,129.71,128.86,129.61,3287117
5,31-Mar-17,129.39,130.19,129.3,129.61,3041677
6,30-Mar-17,128.75,129.53,128.6,129.32,2018028
7,29-Mar-17,129.0,129.67,128.63,128.84,3197762
8,28-Mar-17,129.46,129.77,128.94,129.45,3487426
9,27-Mar-17,129.08,129.82,129.02,129.49,2540421
10,24-Mar-17,129.38,129.68,129.16,129.34,3568234
11,23-Mar-17,129.14,129.59,128.81,129.0,2774527
12,22-Mar-17,128.58,129.15,128.41,129.1,3174246
13,21-Mar-17,129.22,129.75,128.18,128.52,4062394
14,20-Mar-17,128.99,129.48,128.47,128.78,3415501
15,17-Mar-17,128.57,129.98,128.42,128.64,12532692
16,16-Mar-17,128.3,128.9,127.93,127.98,3945669
17,15-Mar-17,128.21,128.3,127.47,127.88,3529288
18,14-Mar-17,127.65,128.23,127.5,127.8,2492670
19,13-Mar-17,128.01,128.27,127.35,127.61,3130804
20,10-Mar-17,128.56,128.59,127.72,127.98,3178943
21,9-Mar-17,127.95,128.72,127.69,128.14,3266027
22,8-Mar-17,128.07,128.36,127.47,128.09,3571805
23,7-Mar-17,128.06,128.31,127.34,128.07,3332350
24,6-Mar-17,127.9,128.34,127.4,128.03,3271529
25,3-Mar-17,128.19,128.66,127.44,127.9,4071613
26,2-Mar-17,129.05,129.81,128.15,128.23,6738068
27,1-Mar-17,128.02,130.0,127.62,129.05,5471550
28,28-Feb-17,127.08,127.93,126.58,127.65,4619284
29,27-Feb-17,127.68,127.75,126.78,126.99,5184016
30,24-Feb-17,128.36,128.74,127.75,128.65,3537175
31,23-Feb-17,127.93,128.9,127.44,128.27,3177951
32,22-Feb-17,127.52,128.11,126.4,127.85,3670720
33,21-Feb-17,127.16,128.32,127.16,128.04,4495173
34,17-Feb-17,126.78,127.88,126.68,127.8,3677392
