,Date,Open,High,Low,Close,Volume
0,7-Apr-17,107.33,107.78,106.57,107.03,2204957
1,6-Apr-17,104.79,107.39,104.77,107.07,4556134
2,5-Apr-17,107.95,109.54,106.57,106.76,2938117
3,4-Apr-17,105.71,107.24,105.13,107.2,3445417
4,3-Apr-17,106.16,106.78,105.08,105.5,2888992
5,31-Mar-17,106.98,107.09,105.9,105.92,2888327
6,30-Mar-17,105.74,107.46,105.32,106.94,2961042
7,29-Mar-17,104.81,106.17,104.41,105.58,2904963
8,28-Mar-17,104.05,105.89,103.83,105.5,4237112
9,27-Mar-17,102.9,104.52,102.41,104.02,3811987
10,24-Mar-17,103.99,104.61,103.44,103.96,2734658
11,23-Mar-17,103.99,105.14,103.6,103.87,2587663
12,22-Mar-17,103.55,104.5,103.07,104.06,4101194
13,21-Mar-17,105.44,105.61,103.2,103.65,3846337
14,20-Mar-17,105.75,105.98,105.0,105.08,3444884
15,17-Mar-17,105.43,106.05,105.1,105.99,11395366
16,16-Mar-17,105.5,106.32,105.0,105.45,3645284
17,15-Mar-17,104.59,106.14,104.1,105.58,3496080
18,14-Mar-17,105.95,106.28,104.32,104.37,4303769
19,13-Mar-17,106.36,106.79,105.95,106.45,3514754
20,10-Mar-17,106.89,106.99,105.72,106.28,3316159
21,9-Mar-17,106.81,107.14,105.74,106.18,4131220
22,8-Mar-17,108.36,108.46,106.41,106.71,3460636
23,7-Mar-17,109.1,109.52,108.16,108.36,3331169
24,6-Mar-17,108.76,109.64,108.5,109.43,2989131
25,3-Mar-17,109.08,109.28,108.24,109.02,2304907
26,2-Mar-17,110.05,110.24,108.91,109.05,2739930
27,1-Mar-17,109.04,110.65,109.04,110.11,4064942
28,28-Feb-17,107.53,108.08,107.09,107.94,3756611
29,27-Feb-17,107.82,108.0,106.48,107.5,3288452
30,24-Feb-17,105.61,107.76,105.17,107.74,4632503
31,23-Feb-17,109.14,109.5,106.26,106.7,4876600
32,22-Feb-17,109.18,109.44,107.95,108.87,4206115
33,21-Feb-17,110.0,110.82,109.35,109.67,4169786
34,17-Feb-17,109.43,109.82,107.96,109.82,4246454
35,16-Feb-17,109.48,110.0,108.5,109.39,2811146
36,15-Feb-17,108.53,109.99,108.17,109.78,3352946
37,14-Feb-17,108.07,109.16,107.74,109.16,2890490
38,13-Feb-17,108.09,109.3,107.89,108.32,2640583
39,10-Feb-17,107.88,108.49,107.71,107.87,2777986
40,9-Feb-17,107.58,107.88,107.12,107.42,3603917
41,8-Feb-17,107.52,107.92,106.27,107.34,3901384
42,7-Feb-17,108.19,108.76,107.35,107.65,3493417
43,6-Feb-17,108.36,108.69,107.58,107.69,2858095
44,3-Feb-17,107.48,108.84,107.35,108.51,3249621
45,2-Feb-17,107.2,107.58,105.9,107.3,4225899
46,1-Feb-17,107.04,108.07,106.4,107.7,4374556
47,31-Jan-17,108.13,108.58,106.22,106.58,4534644
