,Date,Open,High,Low,Close,Volume
0,7-Apr-17,162.91,164.24,162.25,163.38,2204383
1,6-Apr-17,162.2,163.45,161.61,162.25,3024172
2,5-Apr-17,163.27,164.76,161.68,162.24,3542256
3,4-Apr-17,163.78,164.49,163.12,164.36,2239434
4,3-Apr-17,164.63,165.02,163.52,163.89,3047953
5,31-Mar-17,164.32,165.48,163.85,164.07,2811836
6,30-Mar-17,164.07,164.8,163.21,164.38,2262328
7,29-Mar-17,164.47,165.22,162.94,163.06,4070780
8,28-Mar-17,164.11,166.26,163.73,164.71,6526446
9,27-Mar-17,164.77,166.61,163.0,164.91,4733979
10,24-Mar-17,166.69,166.92,165.08,165.74,3175587
11,23-Mar-17,167.48,168.02,165.57,166.04,4432154
12,22-Mar-17,167.93,167.98,166.59,167.45,5070374
13,21-Mar-17,170.05,170.21,166.49,166.85,4922665
14,20-Mar-17,169.63,169.71,167.76,169.24,5831538
15,17-Mar-17,167.37,171.59,165.95,168.61,23936848
16,16-Mar-17,181.6,181.84,178.02,180.11,6014375
17,15-Mar-17,180.31,184.21,180.31,182.6,4197296
18,14-Mar-17,180.42,181.56,179.63,180.12,2746605
19,13-Mar-17,181.93,182.0,180.32,181.05,2530960
20,10-Mar-17,179.47,181.93,179.11,181.44,4589257
21,9-Mar-17,178.05,179.12,177.07,178.92,2505311
22,8-Mar-17,177.25,178.76,177.14,177.78,2320991
23,7-Mar-17,177.4,178.59,176.28,177.38,3328877
24,6-Mar-17,179.55,180.34,178.16,179.46,3280087
25,3-Mar-17,178.46,180.53,177.55,180.2,2900888
26,2-Mar-17,177.72,178.86,176.82,178.07,3493003
27,1-Mar-17,178.0,179.68,175.76,178.24,3532349
28,28-Feb-17,175.46,178.25,175.42,176.53,3370380
29,27-Feb-17,174.21,176.27,173.71,176.13,2850737
30,24-Feb-17,173.29,174.72,172.48,174.56,2677307
31,23-Feb-17,172.75,174.01,171.89,174.01,2191424
32,22-Feb-17,172.33,174.7,171.89,172.61,2579797
33,21-Feb-17,172.85,173.5,171.86,173.14,3941221
34,17-Feb-17,171.35,173.36,168.89,173.29,4154875
35,16-Feb-17,171.56,172.17,170.3,172.11,2660644
36,15-Feb-17,167.32,172.0,167.0,171.79,4058811
37,14-Feb-17,167.07,168.07,165.57,168.05,3116698
38,13-Feb-17,167.72,168.26,166.68,167.66,3602846
39,10-Feb-17,167.8,168.31,167.03,167.89,2931238
40,9-Feb-17,165.75,167.79,165.5,167.47,4281382
41,8-Feb-17,166.5,168.35,166.32,168.12,3493436
42,7-Feb-17,167.0,167.72,165.6,166.82,3584279
43,6-Feb-17,166.18,166.89,165.13,166.58,4389155
44,3-Feb-17,166.1,167.85,164.86,167.53,7366635
45,2-Feb-17,159.73,159.94,156.91,159.58,4445428
46,1-Feb-17,158.59,159.75,157.05,159.67,3924817
47,31-Jan-17,153.7,156.96,153.15,156.68,3351306
48,30-Jan-17,157.1,157.18,153.77,154.43,3758356
49,27-Jan-17,153.23,157.5,152.76,157.16,4885184
50,26-Jan-17,155.0,155.8,152.9,152.98,3366902
51,25-Jan-17,152.53,154.82,151.77,154.1,3482641
52,24-Jan-17,152.82,153.0,150.38,151.85,3027683
53,23-Jan-17,154.21,154.55,152.4,152.72,2458158
54,20-Jan-17,154.71,155.35,153.82,154.67,3067372
55,19-Jan-17,155.13,155.69,153.25,153.8,2572172
56,18-Jan-17,155.69,155.94,154.51,155.77,2432740
57,17-Jan-17,155.14,156.12,153.53,154.8,3404875
58,13-Jan-17,155.28,157.21,154.89,156.12,2637514
59,12-Jan-17,155.44,156.15,154.56,155.36,3234780
60,11-Jan-17,159.16,159.16,154.5,156.62,4821283
61,10-Jan-17,158.49,159.13,157.24,158.76,3324424
62,9-Jan-17,157.01,158.94,156.63,158.84,4247693
63,6-Jan-17,159.88,161.0,156.67,156.78,9899296
64,5-Jan-17,152.72,153.4,151.51,152.98,3441661
65,4-Jan-17,152.09,153.72,151.77,152.87,3945903
66,3-Jan-17,147.86,151.0,147.12,150.73,3640901
67,30-Dec-16,147.63,148.75,145.62,146.21,3193143
68,29-Dec-16,147.37,148.69,147.37,147.78,1655469
69,28-Dec-16,148.63,149.15,147.36,147.67,1803975
70,27-Dec-16,147.77,150.11,147.77,148.36,1940952
71,23-Dec-16,146.35,147.73,146.24,147.55,2169741
72,22-Dec-16,146.31,146.61,145.12,146.36,1820943
73,21-Dec-16,147.07,147.62,145.7,146.17,2491817
74,20-Dec-16,146.82,147.99,146.47,147.22,2615588
75,19-Dec-16,149.75,150.35,147.21,147.74,3013834
76,16-Dec-16,150.92,151.21,148.81,149.37,6356824
77,15-Dec-16,149.18,150.47,148.78,150.39,2950495
78,14-Dec-16,148.16,149.55,147.42,148.69,3196690
79,13-Dec-16,146.81,149.97,146.55,148.37,4308659
80,12-Dec-16,142.92,146.04,142.79,145.76,3310134
81,9-Dec-16,141.5,144.58,141.0,143.45,4638007
82,8-Dec-16,140.83,141.1,138.83,140.59,4387570
83,7-Dec-16,143.52,143.88,139.66,141.19,7031325
84,6-Dec-16,145.8,145.99,144.28,145.11,2399021
85,5-Dec-16,145.45,146.37,143.72,145.29,3855532
86,2-Dec-16,142.29,144.91,141.5,144.01,3517303
87,1-Dec-16,144.24,144.24,142.14,142.39,3893950
88,30-Nov-16,145.7,146.32,144.07,144.07,4296889
89,29-Nov-16,145.36,146.79,145.31,146.0,2939137
90,28-Nov-16,145.25,145.92,144.5,145.07,2411697
91,25-Nov-16,145.22,146.0,144.76,145.43,2004017
92,23-Nov-16,142.94,145.17,142.84,145.03,3217158
93,22-Nov-16,146.82,146.95,142.82,144.33,3586160
